,Género,Nivel,Tipo de test,Valor
6017,Masculino,Inicial,Postest,8.873693915181317
6018,Masculino,Inicial,Postest,0.0
6019,Masculino,Inicial,Postest,63.498770743700064
6020,Femenino,Inicial,Postest,31.031038721573445
6021,Masculino,Inicial,Postest,46.87307928703134
6022,Femenino,Inicial,Postest,30.33958205285802
6023,Masculino,Inicial,Postest,51.89766441303012
6024,Masculino,Inicial,Postest,53.82606023355869
6025,Masculino,Inicial,Postest,42.13275968039336
6026,Masculino,Avanzado,Postest,74.99999999999999
6027,Masculino,Avanzado,Postest,59.5958819913952
6028,Femenino,Inicial,Postest,46.558082360172094
6029,Femenino,Avanzado,Postest,31.637984019668103
6030,Femenino,Inicial,Postest,16.98678549477566
6031,Femenino,Inicial,Postest,53.872157344806396
6032,Masculino,Inicial,Postest,49.055009219422246
6033,Masculino,Inicial,Postest,60.5639213275968
6034,Masculino,Inicial,Postest,35.31807006760909
6035,Masculino,Avanzado,Postest,87.30024585126
6036,Femenino,Inicial,Postest,43.09311616472035
6037,Femenino,Inicial,Postest,61.255377996312234
6038,Masculino,Inicial,Postest,26.05255070682237
6039,Masculino,Avanzado,Postest,37.04671173939766
6040,Masculino,Inicial,Postest,56.637984019668096
6041,Masculino,Inicial,Postest,59.6880762138906
6042,Masculino,Inicial,Postest,53.79532882606024
6043,Femenino,Avanzado,Postest,45.81284572833436
6044,Masculino,Avanzado,Postest,56.968346650276594
6045,Masculino,Inicial,Postest,71.82698217578366
6046,Femenino,Inicial,Postest,52.212661339889365
6047,Masculino,Inicial,Postest,55.40872771972957
6048,Masculino,Inicial,Postest,49.00891210817455
6049,Femenino,Inicial,Postest,59.35771358328211
6050,Masculino,Inicial,Postest,38.97510755992625
6051,Masculino,Inicial,Postest,36.186232329440685
6052,Femenino,Inicial,Postest,57.721266133988934
6053,Masculino,Inicial,Postest,31.822372464658883
6054,Masculino,Inicial,Postest,32.53687768899815
6055,Masculino,Avanzado,Postest,61.83927473878305
6056,Masculino,Inicial,Postest,51.73632452366318
6057,Femenino,Inicial,Postest,76.39059618930547
6058,Femenino,Inicial,Postest,55.915795943454214
6059,Masculino,Inicial,Postest,68.09311616472033
6060,Femenino,Inicial,Postest,54.06422864167178
6061,Masculino,Inicial,Postest,39.65119852489244
6062,Femenino,Inicial,Postest,39.413030116779346
6063,Femenino,Inicial,Postest,38.27596803933619
6064,Femenino,Inicial,Postest,61.03257529194836
6065,Masculino,Inicial,Postest,53.82606023355869
6066,Femenino,Inicial,Postest,45.03687768899815
6067,Masculino,Inicial,Postest,61.793177627535336
6068,Femenino,Inicial,Postest,55.3318992009834
6069,Femenino,Inicial,Postest,65.03534111862324
6070,Femenino,Inicial,Postest,60.51014136447449
6071,Masculino,Inicial,Postest,53.91825445605408
6072,Masculino,Inicial,Postest,47.541487400122925
6073,Masculino,Inicial,Postest,66.26459741856175
6074,Femenino,Inicial,Postest,46.93454210202827
6075,Masculino,Avanzado,Postest,55.57775046097111
6076,Femenino,Inicial,Postest,49.492931776275356
6077,Femenino,Inicial,Postest,48.77074370006147
6078,Femenino,Inicial,Postest,36.255377996312234
6079,Masculino,Avanzado,Postest,31.115550092194223
6080,Masculino,Avanzado,Postest,50.43023970497848
6081,Femenino,Avanzado,Postest,72.50307314074985
6082,Femenino,Inicial,Postest,22.51075599262446
6083,Femenino,Avanzado,Postest,10.878918254456053
6084,Masculino,Inicial,Postest,65.98033189920098
6085,Femenino,Avanzado,Postest,60.102950215119854
6086,Masculino,Inicial,Postest,60.102950215119854
6087,Masculino,Avanzado,Postest,59.35771358328211
6088,Masculino,Inicial,Postest,58.63552550706822
6089,Masculino,Avanzado,Postest,57.38322065150584
6090,Masculino,Inicial,Postest,54.44837123540258
6091,Masculino,Inicial,Postest,52.68899815611555
6092,Masculino,Inicial,Postest,52.23570989551322
6093,Masculino,Inicial,Postest,50.76828518746158
6094,Masculino,Avanzado,Postest,49.51598033189919
6095,Masculino,Inicial,Postest,46.84234787953289
6096,Masculino,Inicial,Postest,45.32882606023356
6097,Masculino,Inicial,Postest,45.09065765212047
6098,Masculino,Inicial,Postest,44.560540872771966
6099,Femenino,Inicial,Postest,40.03534111862323
6100,Masculino,Inicial,Postest,39.21327596803933
6101,Femenino,Inicial,Postest,36.255377996312234
6102,Masculino,Inicial,Postest,34.265519360786726
6103,Femenino,Inicial,Postest,33.87369391518131
6104,Femenino,Inicial,Postest,33.36662569145667
6105,Femenino,Inicial,Postest,30.91579594345421
6106,Femenino,Inicial,Postest,27.71972956361401
6107,Femenino,Inicial,Postest,11.831591886908422
6108,Masculino,Inicial,Postest,40.47326367547633
6109,Masculino,Inicial,Postest,51.10633066994469
6110,Masculino,Inicial,Postest,36.2861094038107
6111,Femenino,Inicial,Postest,72.28027043638599
6112,Masculino,Avanzado,Postest,36.870006146281504
6113,Masculino,Inicial,Postest,69.18408113091579
6114,Masculino,Inicial,Postest,50.0
6115,Femenino,Inicial,Postest,40.72679778733866
6116,Masculino,Inicial,Postest,44.752612169637366
6117,Masculino,Avanzado,Postest,82.77504609711126
6118,Femenino,Inicial,Postest,66.16472034419176
6119,Femenino,Inicial,Postest,50.0
6120,Masculino,Inicial,Postest,48.77074370006147
6121,Masculino,Inicial,Postest,38.54486785494776
6122,Masculino,Inicial,Postest,53.1499692685925
6123,Femenino,Inicial,Postest,48.95513214505225
6124,Masculino,Inicial,Postest,47.71051014136447
6125,Masculino,Avanzado,Postest,52.95789797172711
6126,Masculino,Inicial,Postest,71.91917639827903
6127,Femenino,Avanzado,Postest,25.0
6128,Femenino,Inicial,Postest,2.7197295636140133
6129,Masculino,Inicial,Postest,55.885064535955756
6130,Masculino,Avanzado,Postest,47.180393362015984
6131,Masculino,Inicial,Postest,55.677627535341124
6132,Masculino,Inicial,Postest,51.10633066994469
6133,Femenino,Avanzado,Postest,46.097111247695146
6134,Femenino,Inicial,Postest,20.428703134603563
6135,Femenino,Inicial,Postest,34.55746773202213
6136,Femenino,Inicial,Postest,40.76521204671174
6137,Masculino,Avanzado,Postest,40.36570374923172
6138,Femenino,Inicial,Postest,43.09311616472035
6139,Femenino,Avanzado,Postest,56.8300553165335
6140,Masculino,Inicial,Postest,45.38260602335587
6141,Masculino,Inicial,Postest,38.27596803933619
6142,Femenino,Inicial,Postest,35.8020897357099
6143,Masculino,Inicial,Postest,70.09065765212046
6144,Masculino,Inicial,Postest,55.170559311616465
6145,Masculino,Inicial,Postest,52.18961278426551
6146,Femenino,Avanzado,Postest,25.0
6147,Femenino,Inicial,Postest,32.506146281499696
6148,Masculino,Avanzado,Postest,41.349108789182544
6149,Masculino,Avanzado,Postest,54.93239090350337
6150,Masculino,Inicial,Postest,35.341118623232944
6151,Masculino,Inicial,Postest,58.712354025814385
6152,Femenino,Avanzado,Postest,67.85494775660725
6153,Masculino,Inicial,Postest,59.31161647203441
6154,Femenino,Inicial,Postest,35.79440688383527
6155,Femenino,Inicial,Postest,52.980946527350945
6156,Masculino,Inicial,Postest,55.40872771972957
6157,Masculino,Inicial,Postest,64.41303011677934
6158,Femenino,Avanzado,Postest,31.54578979717271
6159,Femenino,Inicial,Postest,60.9480639213276
6160,Masculino,Inicial,Postest,52.11278426551935
6161,Masculino,Inicial,Postest,60.4640442532268
6162,Femenino,Inicial,Postest,35.0261216963737
6163,Femenino,Inicial,Postest,52.71972956361402
6164,Femenino,Inicial,Postest,46.05101413644745
6165,Femenino,Inicial,Postest,37.07744314689613
6166,Masculino,Inicial,Postest,54.394591272280266
6167,Femenino,Inicial,Postest,35.31807006760909
6168,Femenino,Inicial,Postest,33.51259987707437
6169,Masculino,Inicial,Postest,25.0
6170,Masculino,Inicial,Postest,80.5777504609711
6171,Masculino,Avanzado,Postest,75.5377996312231
6172,Masculino,Avanzado,Postest,70.09834050399508
6173,Masculino,Inicial,Postest,55.915795943454214
6174,Masculino,Inicial,Postest,62.12354025814383
6175,Masculino,Inicial,Postest,25.722188076213893
6176,Femenino,Inicial,Postest,73.77074370006144
6177,Femenino,Avanzado,Postest,42.58604794099569
6178,Masculino,Inicial,Postest,73.96281499692685
6179,Masculino,Inicial,Postest,40.75752919483712
6180,Femenino,Inicial,Postest,0.0
6181,Masculino,Avanzado,Postest,78.64167178856792
6182,Masculino,Inicial,Postest,59.880147510756
6183,Masculino,Inicial,Postest,30.91579594345421
6184,Masculino,Inicial,Postest,44.391518131530425
6185,Masculino,Inicial,Postest,51.728641671788566
6186,Femenino,Inicial,Postest,71.96527350952672
6187,Masculino,Inicial,Postest,71.96527350952672
6188,Masculino,Inicial,Postest,55.170559311616465
6189,Femenino,Inicial,Postest,54.110325752919486
6190,Femenino,Inicial,Postest,40.51936078672402
6191,Masculino,Inicial,Postest,54.348494161032576
6192,Femenino,Inicial,Postest,43.09311616472035
6193,Femenino,Inicial,Postest,61.255377996312234
6194,Femenino,Inicial,Postest,55.262753534111866
6195,Masculino,Inicial,Postest,53.82606023355869
6196,Masculino,Avanzado,Postest,76.20620774431468
6197,Femenino,Inicial,Postest,79.11032575291948
6198,Femenino,Inicial,Postest,26.436693300553166
6199,Masculino,Inicial,Postest,51.92071296865396
6200,Masculino,Inicial,Postest,62.12354025814383
6201,Femenino,Inicial,Postest,56.7839582052858
6202,Masculino,Inicial,Postest,53.82606023355869
6203,Femenino,Avanzado,Postest,42.58604794099569
6204,Masculino,Inicial,Postest,41.59496004917025
6205,Femenino,Inicial,Postest,3.6800860479409954
6206,Masculino,Inicial,Postest,65.88045482483096
6207,Masculino,Inicial,Postest,57.6521204671174
6208,Masculino,Inicial,Postest,53.19606637984019
6209,Masculino,Inicial,Postest,20.981868469575907
6210,Masculino,Inicial,Postest,58.53564843269822
6211,Femenino,Inicial,Postest,22.280270436385983
6212,Femenino,Avanzado,Postest,50.745236631837734
6213,Masculino,Inicial,Postest,35.30270436385986
6214,Masculino,Inicial,Postest,28.680086047940996
6215,Masculino,Inicial,Postest,18.146896127842655
6216,Masculino,Inicial,Postest,17.85494775660725
6217,Masculino,Inicial,Postest,81.6379840196681
6218,Masculino,Inicial,Postest,61.69330055316533
6219,Femenino,Inicial,Postest,59.181007990165945
6220,Femenino,Inicial,Postest,21.335279655808236
6221,Masculino,Inicial,Postest,4.1871542716656425
6222,Masculino,Avanzado,Postest,0.0
6223,Femenino,Inicial,Postest,30.68531038721573
6224,Masculino,Inicial,Postest,48.04855562384758
6225,Masculino,Inicial,Postest,73.70159803318992
6226,Masculino,Inicial,Postest,32.506146281499696
6227,Masculino,Inicial,Postest,0.0
6228,Femenino,Inicial,Postest,42.13275968039336
6229,Masculino,Inicial,Postest,40.90350338045483
6230,Masculino,Inicial,Postest,30.91579594345421
6231,Masculino,Inicial,Postest,69.56054087277195
6232,Masculino,Inicial,Postest,50.0
6233,Masculino,Inicial,Postest,48.92440073755378
6234,Femenino,Avanzado,Postest,84.86478180700675
6235,Masculino,Inicial,Postest,65.71143208358941
6236,Masculino,Avanzado,Postest,52.95789797172711
6237,Femenino,Inicial,Postest,45.89735709895513
6238,Masculino,Inicial,Postest,44.82175783650891
6239,Masculino,Avanzado,Postest,41.59496004917025
6240,Masculino,Inicial,Postest,36.255377996312234
6241,Femenino,Inicial,Postest,47.01137062077443
6242,Femenino,Inicial,Postest,51.14474492931777
6243,Masculino,Inicial,Postest,63.18377381684081
6244,Masculino,Inicial,Postest,48.95513214505225
6245,Masculino,Inicial,Postest,62.99170251997541
6246,Masculino,Inicial,Postest,50.0
6247,Masculino,Inicial,Postest,48.110018438844506
6248,Femenino,Inicial,Postest,39.68961278426551
6249,Femenino,Inicial,Postest,36.45513214505225
6250,Masculino,Inicial,Postest,21.35832821143208
6251,Masculino,Inicial,Postest,71.24308543331284
6252,Masculino,Inicial,Postest,68.37738168408113
6253,Femenino,Inicial,Postest,64.69729563614013
6254,Femenino,Inicial,Postest,50.0
6255,Femenino,Inicial,Postest,42.370928088506446
6256,Masculino,Inicial,Postest,42.370928088506446
6257,Femenino,Inicial,Postest,39.93546404425323
6258,Femenino,Inicial,Postest,36.01720958819914
6259,Masculino,Inicial,Postest,50.96035648432697
6260,Femenino,Inicial,Postest,74.92317148125383
6261,Femenino,Inicial,Postest,47.92562999385371
6262,Masculino,Avanzado,Postest,50.97572218807621
6263,Masculino,Avanzado,Postest,34.688076213890604
6264,Masculino,Inicial,Postest,43.60018438844499
6265,Masculino,Avanzado,Postest,59.6880762138906
6266,Femenino,Inicial,Postest,54.54056545789798
6267,Masculino,Inicial,Postest,53.84142593730792
6268,Femenino,Avanzado,Postest,51.728641671788566
6269,Femenino,Inicial,Postest,49.92317148125384
6270,Masculino,Avanzado,Postest,34.741856177012906
6271,Femenino,Inicial,Postest,17.370928088506453
6272,Femenino,Avanzado,Postest,61.45513214505224
6273,Masculino,Inicial,Postest,56.47664413030118
6274,Masculino,Avanzado,Postest,50.0
6275,Femenino,Inicial,Postest,50.0
6276,Masculino,Inicial,Postest,46.84234787953289
6277,Femenino,Inicial,Postest,42.65519360786724
6278,Femenino,Inicial,Postest,37.31561155500922
6279,Femenino,Inicial,Postest,36.255377996312234
6280,Masculino,Inicial,Postest,61.69330055316533
6281,Masculino,Avanzado,Postest,33.29748002458513
6282,Femenino,Inicial,Postest,53.1499692685925
6283,Masculino,Inicial,Postest,58.58174554394592
6284,Masculino,Avanzado,Postest,68.09311616472033
6285,Masculino,Inicial,Postest,50.0
6286,Masculino,Inicial,Postest,30.577750460971114
6287,Masculino,Inicial,Postest,47.403196066379834
6288,Masculino,Avanzado,Postest,46.28918254456054
6289,Masculino,Inicial,Postest,31.637984019668103
6290,Masculino,Inicial,Postest,35.14136447449293
6291,Femenino,Inicial,Postest,6.115550092194223
6292,Femenino,Inicial,Postest,71.33527965580824
6293,Femenino,Inicial,Postest,41.69483712354026
6294,Masculino,Inicial,Postest,11.040258143822985
6295,Masculino,Inicial,Postest,69.70651505838967
6296,Masculino,Avanzado,Postest,68.69237861094038
6297,Masculino,Inicial,Postest,41.59496004917025
6298,Femenino,Inicial,Postest,50.16133988936693
6299,Femenino,Inicial,Postest,54.394591272280266
6300,Femenino,Inicial,Postest,25.57621389059619
6301,Masculino,Inicial,Postest,28.680086047940996
6302,Masculino,Avanzado,Postest,44.55285802089736
6303,Femenino,Inicial,Postest,41.97910264290104
6304,Masculino,Inicial,Postest,36.685617701290724
6305,Femenino,Inicial,Postest,5.915795943454211
6306,Masculino,Inicial,Postest,74.99999999999999
6307,Masculino,Avanzado,Postest,40.734480639213274
6308,Femenino,Avanzado,Postest,28.8260602335587
6309,Femenino,Inicial,Postest,65.99569760295022
6310,Femenino,Inicial,Postest,52.95789797172711
6311,Femenino,Inicial,Postest,44.27627535341119
6312,Femenino,Inicial,Postest,32.36017209588199
6313,Femenino,Inicial,Postest,8.397357098955132
6314,Masculino,Inicial,Postest,71.84234787953288
6315,Masculino,Inicial,Postest,63.87523048555623
6316,Femenino,Inicial,Postest,59.5958819913952
6317,Masculino,Inicial,Postest,53.82606023355869
6318,Masculino,Avanzado,Postest,47.403196066379834
6319,Masculino,Inicial,Postest,74.99999999999999
6320,Masculino,Avanzado,Postest,37.69207129686539
6321,Masculino,Avanzado,Postest,22.280270436385983
6322,Masculino,Avanzado,Postest,63.99047326367548
6323,Masculino,Avanzado,Postest,55.677627535341124
6324,Femenino,Inicial,Postest,45.42102028272896
6325,Femenino,Inicial,Postest,39.413030116779346
6326,Femenino,Inicial,Postest,12.553779963122311
6327,Femenino,Inicial,Postest,48.77074370006147
6328,Femenino,Inicial,Postest,31.39981561155501
6329,Masculino,Inicial,Postest,51.20620774431469
6330,Masculino,Inicial,Postest,58.78918254456054
6331,Femenino,Inicial,Postest,51.42901044867855
6332,Femenino,Inicial,Postest,29.594345421020286
6333,Femenino,Inicial,Postest,39.413030116779346
6334,Masculino,Inicial,Postest,36.35525507068223
6335,Masculino,Avanzado,Postest,83.25138291333744
6336,Masculino,Avanzado,Postest,74.99999999999999
6337,Masculino,Inicial,Postest,71.50430239704978
6338,Masculino,Avanzado,Postest,53.1499692685925
6339,Masculino,Avanzado,Postest,42.370928088506446
6340,Femenino,Inicial,Postest,68.83835279655808
6341,Femenino,Inicial,Postest,62.75353411186232
6342,Masculino,Inicial,Postest,24.2240319606638
6343,Femenino,Inicial,Postest,57.25261216963737
6344,Masculino,Inicial,Postest,56.399815611555006
6345,Masculino,Inicial,Postest,40.88045482483098
6346,Masculino,Inicial,Postest,28.196066379840197
6347,Femenino,Inicial,Postest,56.399815611555006
6348,Masculino,Inicial,Postest,46.95759065765212
6349,Femenino,Inicial,Postest,58.48955132145053
6350,Femenino,Inicial,Postest,58.29748002458513
6351,Femenino,Avanzado,Postest,71.52735095267361
6352,Masculino,Inicial,Postest,64.0980331899201
6353,Femenino,Inicial,Postest,8.059311616472034
6354,Masculino,Inicial,Postest,60.07221880762139
6355,Femenino,Inicial,Postest,19.9139520590043
6356,Femenino,Inicial,Postest,42.6859250153657
6357,Masculino,Inicial,Postest,63.97510755992625
6358,Femenino,Inicial,Postest,38.18377381684081
6359,Femenino,Inicial,Postest,56.11555009219422
6360,Masculino,Inicial,Postest,40.857406269207125
6361,Femenino,Inicial,Postest,44.05347264904733
6362,Masculino,Inicial,Postest,65.12753534111863
6363,Masculino,Avanzado,Postest,61.45513214505224
6364,Masculino,Inicial,Postest,19.314689612784267
6365,Masculino,Inicial,Postest,52.13583282114321
6366,Masculino,Inicial,Postest,47.71051014136447
6367,Femenino,Avanzado,Postest,11.831591886908422
6368,Masculino,Inicial,Postest,54.110325752919486
6369,Masculino,Inicial,Postest,42.65519360786724
6370,Masculino,Inicial,Postest,39.93546404425323
6371,Masculino,Avanzado,Postest,76.90534726490473
6372,Femenino,Inicial,Postest,68.52335586969883
6373,Femenino,Inicial,Postest,46.05101413644745
6374,Masculino,Inicial,Postest,55.57775046097111
6375,Masculino,Inicial,Postest,38.444990780577754
6376,Femenino,Inicial,Postest,42.65519360786724
6377,Femenino,Inicial,Postest,62.40780577750462
6378,Femenino,Avanzado,Postest,59.5958819913952
6379,Femenino,Inicial,Postest,52.95789797172711
6380,Masculino,Inicial,Postest,46.84234787953289
6381,Femenino,Inicial,Postest,38.18377381684081
6382,Femenino,Inicial,Postest,33.63552550706822
6383,Femenino,Inicial,Postest,25.0
6384,Femenino,Inicial,Postest,50.338045482483096
6385,Femenino,Inicial,Postest,38.85218192993239
6386,Femenino,Inicial,Postest,56.00799016594961
6387,Masculino,Inicial,Postest,55.170559311616465
